,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
1576,7200,ford,door,2013,clean vehicle,82670.0,black,  1fmcu9h94dua07603,167788146,oklahoma, usa,21 hours left
1577,15600,ford,fusion,2019,clean vehicle,36305.0,gold,  3fa6p0ruxkr116813,167745455,pennsylvania, usa,2 days left
1578,39700,ford,srw,2019,clean vehicle,10475.0,white,  1ft7w2bt8kee90712,167788231,oklahoma, usa,21 hours left
1579,16000,ford,fusion,2019,clean vehicle,34734.0,gray,  3fa6p0ru7kr138767,167745459,pennsylvania, usa,2 days left
1580,7500,ford,door,2012,clean vehicle,186713.0,black,  1ftfw1cf6cfb56754,167564975,oklahoma, usa,8 days left
1581,15500,ford,srw,2017,clean vehicle,132150.0,white,  1ft7x2b69hec16645,167788232,oregon, usa,28 minutes
1582,19000,ford,taurus,2019,clean vehicle,12928.0,gray,  1fahp2j84kg115859,167745465,pennsylvania, usa,3 days left
1583,5500,ford,door,2015,clean vehicle,116539.0,silver,  1fmcu0gx1fub82812,167564982,oklahoma, usa,8 days left
1584,38700,ford,drw,2018,clean vehicle,59549.0,white,  1fd8w3ht1jeb13182,167788236,oklahoma, usa,21 hours left
1585,21000,ford,taurus,2019,clean vehicle,12174.0,red,  1fahp2j81kg116841,167745472,pennsylvania, usa,3 days left
1586,28500,ford,door,2016,clean vehicle,96129.0,white,  1ft8w3dt6ged23165,167565003,oklahoma, usa,8 days left
1587,37200,ford,drw,2018,clean vehicle,89809.0,white,  1fd0w5ht9jeb13276,167788237,oklahoma, usa,21 hours left
1588,18500,ford,taurus,2019,clean vehicle,18202.0,white,  1fahp2j8xkg115025,167745529,pennsylvania, usa,3 days left
1589,15000,ford,door,2015,clean vehicle,128505.0,white,  1ft7w2bt2fea81305,167565004,oklahoma, usa,8 days left
1590,37700,ford,drw,2017,clean vehicle,43527.0,white,  1fd8w3htxhed36198,167788238,oklahoma, usa,21 hours left
1591,22200,ford,transit,2019,clean vehicle,15792.0,white,  1ftyr2cm5kkb55220,167745530,pennsylvania, usa,2 days left
1592,39950,ford,f-150,2019,clean vehicle,9278.0,white,  1ftew1e42kfc12713,167565282,georgia, usa,4 days left
1593,37600,ford,drw,2017,clean vehicle,41925.0,white,  1fd8w3ht6hed35386,167788239,oklahoma, usa,21 hours left
1594,18500,ford,taurus,2019,clean vehicle,16924.0,white,  1fahp2j87kg116553,167745531,pennsylvania, usa,3 days left
1595,10000,ford,door,2013,clean vehicle,119869.0,silver,  1fm5k7f93dgc57984,167789003,florida, usa,2 days left
1596,20500,ford,taurus,2019,clean vehicle,17260.0,silver,  1fahp2j89kg115971,167745532,pennsylvania, usa,3 days left
1597,5700,ford,door,2013,clean vehicle,89490.0,white,  1fmcu0f75dud93994,167789013,florida, usa,2 days left
1598,21000,ford,transit,2019,clean vehicle,40772.0,white,  1ftye9zm5kka75959,167745533,pennsylvania, usa,3 days left
1599,22500,ford,transit,2019,clean vehicle,25623.0,white,  1ftyr2cm5kkb17292,167745536,pennsylvania, usa,2 days left
1600,29000,ford,f-150,2019,clean vehicle,11669.0,white,  1ftew1e53kfb51512,167565832,colorado, usa,24 hours left
1601,13200,ford,door,2013,clean vehicle,138524.0,black,  1ftfw1ct8dfb88189,167789222,florida, usa,2 days left
1602,25500,ford,transit,2019,clean vehicle,13644.0,white,  1ftyr2cm7kkb12031,167745539,pennsylvania, usa,2 days left
1603,25700,ford,door,2016,clean vehicle,147935.0,white,  1fd8w3ht0geb20021,167789476,texas, usa,2 days left
1604,18900,ford,doors,2015,clean vehicle,44456.0,charcoal,  2fmtk4j99fbb84272,167647140,new york, usa,10 days left
1605,31500,ford,wagon,2019,clean vehicle,20357.0,black,  1fbax2cm0kka31240,167745558,pennsylvania, usa,2 days left
1606,45500,ford,door,2017,clean vehicle,66366.0,black,  1ft7w2bt4hed76215,167567118,florida, usa,48 minutes
1607,11000,ford,door,2017,clean vehicle,43532.0,gray,  3fa6p0h74hr259986,167789487,pennsylvania, usa,21 hours left
1608,18288,ford,doors,2015,clean vehicle,45218.0,gray,  2fmtk4j99fbb94378,167647142,new york, usa,10 days left
1609,20000,ford,door,2017,clean vehicle,85688.0,white,  1ft7w2b62heb39135,167567233,florida, usa,48 minutes
1610,36600,ford,door,2016,clean vehicle,58902.0,white,  1ft7w2bt1ged33630,167789516,pennsylvania, usa,21 hours left
1611,18299,ford,doors,2015,clean vehicle,59869.0,silver,  2fmtk4k85fbb28755,167647143,pennsylvania, usa,10 days left
1612,10000,ford,escape,2017,clean vehicle,35021.0,silver,  1fmcu9gd8hud43346,167567564,colorado, usa,8 days left
1613,4100,ford,door,2012,clean vehicle,100264.0,silver,  1fmcu9d76cka93351,167789826,pennsylvania, usa,21 hours left
1614,30995,ford,door,2015,clean vehicle,157057.0,off-white,  1ft7w2bt5fec61782,167790044,texas, usa,2 days left
1615,1750,ford,door,2012,salvage insurance,181316.0,black,  1fmcu0d7xcka88620,167650408,minnesota, usa,8 days left
1616,31500,ford,wagon,2019,clean vehicle,23222.0,black,  1fbax2cm8kka31244,167745569,pennsylvania, usa,2 days left
1617,13500,ford,door,2016,clean vehicle,87686.0,white,  1ftfx1ef1gke85837,167568162,colorado, usa,8 days left
1618,7500,ford,door,2014,clean vehicle,162918.0,blue,  1ftew1cm8efc15574,167790510,texas, usa,6 hours left
1619,650,ford,door,2017,salvage insurance,0.0,black,  1fadp3k21hl268441,167651911,california, usa,2 days left
1620,22800,ford,wagon,2019,clean vehicle,32526.0,white,  1fbzx2zmxkka31904,167745570,pennsylvania, usa,2 days left
1621,11300,ford,door,2016,clean vehicle,69402.0,white,  3fa6p0k9xgr317088,167568168,colorado, usa,8 days left
1622,32700,ford,door,2014,clean vehicle,76336.0,white,  1ft7w2bt8eea52700,167790521,texas, usa,7 hours left
1623,1350,ford,door,2012,salvage insurance,163334.0,white,  1fahp3m22cl334180,167652613,virginia, usa,3 days left
1624,21900,ford,wagon,2019,clean vehicle,47628.0,white,  1fbzx2zm9kka48743,167745571,pennsylvania, usa,2 days left
1625,11700,ford,door,2014,clean vehicle,135283.0,orange,  1ftfw1ef4ekd10563,167790522,texas, usa,6 hours left
1626,6500,ford,door,2014,salvage insurance,147903.0,white,  1ftmf1cm3ekd09140,167652703,georgia, usa,3 days left
1627,9800,ford,door,2014,clean vehicle,74181.0,black,  2fmdk3gc9ebb58643,167568860,colorado, usa,8 days left
1628,11000,ford,door,2014,clean vehicle,77386.0,white,  1ft7w2a67eeb61127,167790526,texas, usa,6 hours left
1629,1150,ford,door,2014,salvage insurance,123349.0,red,  3fadp4bj5em136791,167652717,georgia, usa,3 days left
1630,13000,ford,cutaway,2013,clean vehicle,136661.0,white,  1fdwe3fs8dda78168,167569071,colorado, usa,8 days left
1631,5500,ford,door,2013,clean vehicle,109600.0,silver,  3fa6p0hrxdr251001,167790946,texas, usa,2 days left
1632,6000,ford,door,2014,salvage insurance,125369.0,black,  1fmcu0gx0euc40715,167652917,massachusetts, usa,3 days left
1633,11200,ford,door,2013,clean vehicle,122861.0,blue,  1ftfw1ct7dkg07754,167790954,texas, usa,6 hours left
1634,5000,ford,door,2016,salvage insurance,110826.0,gray,  1fadp3f26gl367412,167652919,massachusetts, usa,3 days left
1635,23400,ford,f-150,2019,clean vehicle,12198.0,white,  1ftmf1c57kkc79371,167791002,missouri, usa,21 hours left
1636,13500,ford,door,2019,salvage insurance,45512.0,red,  3fa6p0ru3kr188341,167652920,massachusetts, usa,3 days left
1637,22900,ford,f-150,2019,clean vehicle,15656.0,white,  1ftmf1c51kkd08279,167791008,missouri, usa,21 hours left
1638,20000,ford,fusion,2020,clean vehicle,23984.0,silver,  3fa6p0cd0lr116667,167569992,virginia, usa,2 days left
1639,22900,ford,f-150,2019,clean vehicle,15821.0,white,  1ftmf1c52kkc79259,167791009,missouri, usa,21 hours left
1640,27000,ford,mustang,2020,clean vehicle,12748.0,red,  1fatp8uh3l5101487,167569997,virginia, usa,2 days left
1641,54500,ford,expedition,2019,clean vehicle,9865.0,blue,  1fmju1kt1kea32785,167791013,oklahoma, usa,2 days left
1642,20600,ford,fusion,2020,clean vehicle,17858.0,black,  3fa6p0cd8lr115427,167570001,virginia, usa,2 days left
1643,23500,ford,f-150,2019,clean vehicle,6711.0,white,  1ftmf1c56kkd08097,167791021,missouri, usa,21 hours left
1644,53000,ford,expedition,2019,clean vehicle,14939.0,blue,  1fmju1kt7kea32953,167791024,oklahoma, usa,2 days left
1645,23600,ford,transit,2019,clean vehicle,15820.0,white,  1ftyr1ymxkka55522,167791089,missouri, usa,21 hours left
1646,33500,ford,wagon,2019,clean vehicle,6140.0,silver,  1fbzx2cg3kka74824,167791092,oklahoma, usa,2 days left
1647,24400,ford,edge,2019,clean vehicle,25552.0,gray,  2fmpk3k98kbc03043,167570518,virginia, usa,2 days left
1648,13000,ford,focus,2016,clean vehicle,54984.0,black,  1fadp3l99gl358964,167793047,west virginia, usa,2 days left
1649,48400,ford,max,2019,clean vehicle,24783.0,black,  1fmjk2at0kea58243,167570519,virginia, usa,2 days left
1650,26500,ford,door,2014,clean vehicle,148442.0,silver,  1ft7w2btxeea16216,167793049,west virginia, usa,2 days left
1651,46200,ford,max,2019,clean vehicle,34191.0,white,  1fmjk2at6kea38501,167570520,virginia, usa,2 days left
1652,9300,ford,door,2013,clean vehicle,82072.0,silver,  2fmdk4kc9dba82059,167793051,west virginia, usa,2 days left
1653,13500,ford,door,2012,clean vehicle,104559.0,white,  1ftfw1ef2cfa90460,167793084,west virginia, usa,2 days left
1654,27600,ford,edge,2019,clean vehicle,13265.0,silver,  2fmpk4k90kbb81660,167570523,virginia, usa,2 days left
1655,7400,ford,door,2013,clean vehicle,133314.0,red,  1fm5k8d84dgc38344,167793088,west virginia, usa,2 days left
1656,26500,ford,edge,2019,clean vehicle,22458.0,gray,  2fmpk4k98kbc23105,167570524,virginia, usa,2 days left
1657,26000,ford,door,2013,clean vehicle,70106.0,white,  1ft7w2btxdea17039,167793089,west virginia, usa,21 hours left
1658,24500,ford,edge,2019,clean vehicle,23712.0,black,  2fmpk3k92kbb89267,167570526,virginia, usa,2 days left
1659,2100,ford,door,2012,clean vehicle,101848.0,red,  3fadp4bj7cm128642,167793093,west virginia, usa,21 hours left
1660,16700,ford,ecosport,2019,clean vehicle,14994.0,black,  maj6s3kl6kc281547,167570530,virginia, usa,2 days left
1661,17500,ford,edge,2015,clean vehicle,59726.0,gray,  2fmtk4k99fbb35183,167793196,missouri, usa,2 days left
1662,17000,ford,escape,2019,clean vehicle,16448.0,gray,  1fmcu0gd6kub08933,167570532,virginia, usa,2 days left
1663,22500,ford,door,2015,clean vehicle,28801.0,black,  1ftew1cp9fke05161,167793211,oklahoma, usa,2 days left
1664,34500,ford,f-150,2019,clean vehicle,28938.0,gray,  1ftew1e54kfb82591,167749570,michigan, usa,21 hours left
1665,16600,ford,ecosport,2019,clean vehicle,19022.0,black,  maj6s3kl2kc287149,167570533,virginia, usa,2 days left
1666,7500,ford,door,2014,clean vehicle,93832.0,silver,  1fmcu9g9xeuc07694,167793429,missouri, usa,21 hours left
1667,34500,ford,f-150,2019,clean vehicle,25046.0,white,  1ftew1e54kfb48392,167749571,michigan, usa,21 hours left
1668,25000,ford,edge,2019,clean vehicle,22318.0,black,  2fmpk4k95kbc01949,167570534,virginia, usa,2 days left
1669,36000,ford,f-150,2019,clean vehicle,17301.0,gray,  1ftew1e53kkd48767,167749573,michigan, usa,21 hours left
1670,23700,ford,edge,2019,clean vehicle,27413.0,gray,  2fmpk3k98kbb62817,167570535,virginia, usa,2 days left
1671,28600,ford,explorer,2019,clean vehicle,39733.0,silver,  1fm5k8gt7kgb48943,167749575,michigan, usa,21 hours left
1672,23500,ford,door,2013,clean vehicle,74195.0,brown,  1ftfw1et6dke81934,167793508,oklahoma, usa,2 days left
1673,25300,ford,explorer,2019,clean vehicle,44383.0,silver,  1fm5k8f8xkgb26965,167749587,michigan, usa,21 hours left
1674,24900,ford,flex,2019,clean vehicle,19151.0,white,  2fmhk6d81kba20559,167570537,virginia, usa,2 days left
1675,20300,ford,f-750,2012,clean vehicle,188394.0,white,  3frnf7fa7cv186728,167793514,missouri, usa,21 hours left
1676,23400,ford,fusion,2020,clean vehicle,2452.0,gray,  3fa6p0hd6lr110753,167749593,michigan, usa,21 hours left
1677,14600,ford,fusion,2019,clean vehicle,36252.0,silver,  3fa6p0lu2kr180496,167570539,virginia, usa,2 days left
1678,25500,ford,f-150,2019,clean vehicle,27136.0,silver,  1ftew1c47kfb18880,167570540,virginia, usa,2 days left
1679,14700,ford,fusion,2019,clean vehicle,35951.0,white,  3fa6p0lu8kr117368,167570545,virginia, usa,2 days left
1680,33700,ford,f-150,2019,clean vehicle,35221.0,white,  1ftew1e53kfa65102,167570547,virginia, usa,2 days left
1681,33400,ford,f-150,2019,clean vehicle,33808.0,gray,  1ftew1e57kfb48077,167570548,virginia, usa,2 days left
1682,34000,ford,f-150,2019,clean vehicle,32022.0,black,  1ftew1e54kfb47744,167749775,michigan, usa,21 hours left
1683,17500,ford,fusion,2019,clean vehicle,34173.0,white,  3fa6p0ruxkr138018,167570556,virginia, usa,2 days left
1684,14100,ford,fusion,2019,clean vehicle,24272.0,white,  3fa6p0lu1kr225363,167749844,michigan, usa,21 hours left
1685,30000,ford,f-150,2019,clean vehicle,19055.0,black,  1ftew1e52kfb46754,167570557,virginia, usa,2 days left
1686,16500,ford,fusion,2019,clean vehicle,34822.0,red,  3fa6p0d98kr187124,167749846,michigan, usa,21 hours left
1687,30600,ford,f-150,2019,clean vehicle,15422.0,gray,  1ftew1e57kfc11954,167570558,virginia, usa,2 days left
1688,12800,ford,ecosport,2019,clean vehicle,24765.0,silver,  maj3s2ke8kc268152,167796664,nevada, usa,2 days left
1689,26000,ford,wagon,2019,clean vehicle,23019.0,white,  1fbzx2zm3kkb24344,167570713,virginia, usa,2 days left
1690,46000,ford,max,2019,clean vehicle,38243.0,black,  1fmjk2at6kea15946,167750651,texas, usa,21 hours left
1691,28500,ford,ranger,2019,clean vehicle,16509.0,white,  1fter4fh6kla60107,167570721,virginia, usa,2 days left
1692,24300,ford,edge,2019,clean vehicle,18762.0,silver,  2fmpk4k96kbc37150,167796667,nevada, usa,2 days left
1693,29000,ford,explorer,2019,clean vehicle,28854.0,no_color,  1fm5k7f88kgb11648,167750788,texas, usa,21 hours left
1694,15300,ford,escape,2019,clean vehicle,17392.0,black,  1fmcu0gdxkub80752,167796668,nevada, usa,2 days left
1695,27900,ford,mustang,2019,clean vehicle,13558.0,white,  1fa6p8cf9k5108973,167750818,new mexico, usa,21 hours left
1696,24700,ford,edge,2019,clean vehicle,27082.0,black,  2fmpk4k90kbb55589,167796672,nevada, usa,2 days left
1697,14400,ford,escape,2019,clean vehicle,17510.0,black,  1fmcu0f72kub34778,167750837,texas, usa,21 hours left
1698,15000,ford,ecosport,2019,clean vehicle,24662.0,white,  maj6s3kl3kc251132,167796685,nevada, usa,2 days left
1699,17200,ford,door,2014,clean vehicle,96076.0,black,  1ftfw1ct0efc61704,167591154,florida, usa,18 hours left
1700,12800,ford,ecosport,2019,clean vehicle,22858.0,white,  maj3s2ke1kc286878,167796687,nevada, usa,2 days left
1701,46900,ford,explorer,2020,clean vehicle,740.0,gray,  1fmsk8fh3lga11841,167751303,virginia, usa,21 hours left
1702,2800,ford,door,2013,clean vehicle,110748.0,gray,  1fadp3k22dl187362,167591318,florida, usa,2 days left
1703,16200,ford,escape,2019,clean vehicle,25090.0,black,  1fmcu9gdxkub80402,167796688,nevada, usa,2 days left
1704,25200,ford,escape,2020,clean vehicle,7.0,black,  1fmcu9f61lua48374,167751305,virginia, usa,21 hours left
1705,34800,ford,max,2019,clean vehicle,34277.0,silver,  1fmjk1ht9kea27962,167796741,nevada, usa,2 days left
1706,52000,ford,srw,2019,clean vehicle,34527.0,white,  1ft7w2bt5kee35425,167751324,texas, usa,21 hours left
1707,26000,ford,door,2017,clean vehicle,99923.0,white,  1ft8w3bt6hee98746,167597753,texas, usa,1 days left
1708,40600,ford,expedition,2019,clean vehicle,39170.0,white,  1fmju1kt0kea17775,167796743,nevada, usa,2 days left
1709,55000,ford,srw,2019,clean vehicle,16569.0,no_color,  1ft8w3bt8kec78838,167751330,texas, usa,21 hours left
1710,5000,ford,door,2015,clean vehicle,80612.0,black,  1fadp3f2xfl240127,167598272,texas, usa,1 days left
1711,36400,ford,max,2019,clean vehicle,36616.0,black,  1fmjk1jt7kea20244,167796748,nevada, usa,2 days left
1712,7500,ford,door,2015,clean vehicle,92165.0,white,  1fmcu9gx8fuc81762,167598285,texas, usa,1 days left
1713,14700,ford,escape,2019,clean vehicle,44778.0,silver,  1fmcu0gd3kub29710,167796751,nevada, usa,2 days left
1714,43900,ford,explorer,2020,clean vehicle,2089.0,no_color,  1fmsk7fh0lgb38489,167751362,south carolina, usa,21 hours left
1715,6400,ford,door,2013,clean vehicle,91652.0,red,  3fa6p0hr1dr126940,167598533,texas, usa,1 days left
1716,41100,ford,expedition,2019,clean vehicle,35801.0,silver,  1fmju1kt4kea43604,167796754,nevada, usa,2 days left
1717,23000,ford,door,2013,clean vehicle,88781.0,white,  1ft7w2bt3deb85914,167598536,texas, usa,1 days left
1718,13900,ford,escape,2019,clean vehicle,36978.0,blue,  1fmcu0gd2kub10601,167796755,nevada, usa,2 days left
1719,19000,ford,door,2012,clean vehicle,189776.0,white,  1ft7w2bt4cea20954,167598650,texas, usa,1 days left
1720,34800,ford,max,2019,clean vehicle,35233.0,white,  1fmjk1ht3kea17945,167796756,nevada, usa,2 days left
1721,22000,ford,door,2012,clean vehicle,151641.0,white,  1ft7w2bt8ced04247,167598654,texas, usa,1 days left
1722,16300,ford,escape,2019,clean vehicle,37044.0,white,  1fmcu9hdxkub65946,167796758,nevada, usa,1 hours left
1723,18800,ford,escape,2019,clean vehicle,15835.0,green,  1fmcu9gd1kub80952,167751575,virginia, usa,21 hours left
1724,13000,ford,cab,2012,clean vehicle,201187.0,white,  1fduf5gt3cea67577,167598719,texas, usa,1 days left
1725,40900,ford,max,2019,clean vehicle,41928.0,black,  1fmjk1kt6kea28110,167796763,nevada, usa,2 days left
1726,47000,ford,expedition,2019,clean vehicle,37059.0,gray,  1fmju2at1kea28890,167751578,virginia, usa,21 hours left
1727,12800,ford,door,2017,clean vehicle,33763.0,red,  3fa6p0hd6hr205675,167600745,wisconsin, usa,14 hours left
1728,25500,ford,explorer,2019,clean vehicle,29850.0,gray,  1fm5k7f81kgb42773,167796764,nevada, usa,2 days left
1729,17800,ford,escape,2019,clean vehicle,26675.0,black,  1fmcu9gd2kub09873,167751579,virginia, usa,21 hours left
1730,25700,ford,f-150,2019,clean vehicle,17828.0,black,  1ftew1c51kke08595,167796775,nevada, usa,2 days left
1731,17200,ford,escape,2019,clean vehicle,29632.0,white,  1fmcu9gd2kua07649,167751582,virginia, usa,21 hours left
1732,35000,ford,srw,2019,clean vehicle,11544.0,white,  1ft7w2b66kee46377,167602593,new jersey, usa,2 hours left
1733,28800,ford,f-150,2019,clean vehicle,21976.0,white,  1ftew1c50kke09205,167796776,nevada, usa,2 days left
1734,39200,ford,max,2019,clean vehicle,43617.0,black,  1fmjk1jt7kea20776,167751588,tennessee, usa,21 hours left
1735,13600,ford,escape,2019,clean vehicle,49254.0,gray,  1fmcu9gdxkua14655,167602886,pennsylvania, usa,1 days left
1736,24200,ford,f-150,2019,clean vehicle,51589.0,black,  1ftew1e43kkc41032,167796781,nevada, usa,2 days left
1737,46900,ford,max,2019,clean vehicle,41399.0,gray,  1fmjk2at3kea27617,167751592,virginia, usa,21 hours left
1738,26500,ford,f-150,2019,clean vehicle,11734.0,gray,  1ftex1e51kkd09298,167603229,pennsylvania, usa,1 days left
1739,24700,ford,explorer,2019,clean vehicle,41628.0,silver,  1fm5k7f87kgb11625,167796782,nevada, usa,2 days left
1740,12600,ford,focus,2017,clean vehicle,15075.0,gray,  1fadp3m2xhl322025,167604497,new jersey, usa,7 days left
1741,31800,ford,f-150,2019,clean vehicle,26591.0,red,  1ftew1e58kkd14212,167796793,nevada, usa,2 days left
1742,24500,ford,f-150,2019,clean vehicle,22906.0,white,  1ftew1ebxkkd48349,167796794,nevada, usa,2 days left
1743,26000,ford,f-150,2019,clean vehicle,33462.0,white,  1ftew1c52kfa20803,167751797,virginia, usa,21 hours left
1744,21000,ford,f-150,2017,clean vehicle,32747.0,gray,  1ftex1ep6hfa52321,167605767,pennsylvania, usa,7 days left
1745,22500,ford,f-150,2019,clean vehicle,33717.0,white,  1ftew1c50kkc38522,167796795,nevada, usa,2 days left
1746,7700,ford,door,2017,clean vehicle,85218.0,black,  3fa6p0hd5hr138812,167605900,pennsylvania, usa,1 days left
1747,23100,ford,f-150,2019,clean vehicle,23512.0,red,  1ftew1c57kkc38467,167796798,nevada, usa,2 days left
1748,9200,ford,door,2017,clean vehicle,57853.0,white,  3fa6p0h78hr355815,167605912,pennsylvania, usa,1 days left
